Date,High,Low,Open,Close,Volume,Adj Close,Company
2021-08-25,150.32000732421875,147.8000030517578,149.80999755859375,148.36000061035156,58991300.0,147.7382049560547,Apple
2021-08-26,149.1199951171875,147.50999450683594,148.35000610351562,147.5399932861328,48597200.0,146.92164611816406,Apple
2021-08-27,148.75,146.8300018310547,147.47999572753906,148.60000610351562,55802400.0,147.97720336914062,Apple
2021-08-30,153.49000549316406,148.61000061035156,149.0,153.1199951171875,90956700.0,152.478271484375,Apple
2021-08-31,152.8000030517578,151.2899932861328,152.66000366210938,151.8300018310547,86453100.0,151.1936798095703,Apple
2021-09-01,154.97999572753906,152.33999633789062,152.8300018310547,152.50999450683594,80313700.0,151.87081909179688,Apple
2021-09-02,154.72000122070312,152.39999389648438,153.8699951171875,153.64999389648438,71115500.0,153.00604248046875,Apple
2021-09-03,154.6300048828125,153.08999633789062,153.75999450683594,154.3000030517578,57808700.0,153.6533203125,Apple
2021-09-07,157.25999450683594,154.38999938964844,154.97000122070312,156.69000244140625,82278300.0,156.0333251953125,Apple
2021-09-08,157.0399932861328,153.97999572753906,156.97999572753906,155.11000061035156,74420200.0,154.4599151611328,Apple
2021-09-09,156.11000061035156,153.9499969482422,155.49000549316406,154.07000732421875,57305700.0,153.42428588867188,Apple
2021-09-10,155.47999572753906,148.6999969482422,155.0,148.97000122070312,140893200.0,148.34567260742188,Apple
2021-09-13,151.4199981689453,148.75,150.6300048828125,149.5500030517578,102404300.0,148.92323303222656,Apple
2021-09-14,151.07000732421875,146.91000366210938,150.35000610351562,148.1199951171875,109296300.0,147.49920654296875,Apple
2021-09-15,149.44000244140625,146.3699951171875,148.55999755859375,149.02999877929688,83281300.0,148.40541076660156,Apple
2021-09-16,148.97000122070312,147.22000122070312,148.44000244140625,148.7899932861328,68034100.0,148.16641235351562,Apple
2021-09-17,148.82000732421875,145.75999450683594,148.82000732421875,146.05999755859375,129868800.0,145.44786071777344,Apple
2021-09-20,144.83999633789062,141.27000427246094,143.8000030517578,142.94000244140625,123478900.0,142.3409423828125,Apple
2021-09-21,144.60000610351562,142.77999877929688,143.92999267578125,143.42999267578125,75834000.0,142.82887268066406,Apple
2021-09-22,146.42999267578125,143.6999969482422,144.4499969482422,145.85000610351562,76404300.0,145.23873901367188,Apple
2021-09-23,147.0800018310547,145.63999938964844,146.64999389648438,146.8300018310547,64838200.0,146.2146453857422,Apple
2021-09-24,147.47000122070312,145.55999755859375,145.66000366210938,146.9199981689453,53477900.0,146.3042449951172,Apple
2021-09-27,145.9600067138672,143.82000732421875,145.47000122070312,145.3699951171875,74150700.0,144.7607421875,Apple
2021-09-28,144.75,141.69000244140625,143.25,141.91000366210938,108972300.0,141.3152618408203,Apple
2021-09-29,144.4499969482422,142.02999877929688,142.47000122070312,142.8300018310547,74602000.0,142.2313995361328,Apple
2021-09-30,144.3800048828125,141.27999877929688,143.66000366210938,141.5,89056700.0,140.906982421875,Apple
2021-10-01,142.9199981689453,139.11000061035156,141.89999389648438,142.64999389648438,94639600.0,142.05213928222656,Apple
2021-10-04,142.2100067138672,138.27000427246094,141.75999450683594,139.13999938964844,98322000.0,138.55685424804688,Apple
2021-10-05,142.24000549316406,139.36000061035156,139.49000549316406,141.11000061035156,80861100.0,140.5186004638672,Apple
2021-10-06,142.14999389648438,138.3699951171875,139.47000122070312,142.0,83221100.0,141.40487670898438,Apple
2021-10-07,144.22000122070312,142.72000122070312,143.05999755859375,143.2899932861328,61732700.0,142.689453125,Apple
2021-10-08,144.17999267578125,142.55999755859375,144.02999877929688,142.89999389648438,58773200.0,142.30108642578125,Apple
2021-10-11,144.80999755859375,141.80999755859375,142.27000427246094,142.80999755859375,64452200.0,142.2114715576172,Apple
2021-10-12,143.25,141.0399932861328,143.22999572753906,141.50999450683594,73035900.0,140.91693115234375,Apple
2021-10-13,141.39999389648438,139.1999969482422,141.24000549316406,140.91000366210938,78762700.0,140.3194580078125,Apple
2021-10-14,143.8800048828125,141.50999450683594,142.11000061035156,143.75999450683594,69907100.0,143.15748596191406,Apple
2021-10-15,144.89999389648438,143.50999450683594,143.77000427246094,144.83999633789062,67940300.0,144.23297119140625,Apple
2021-10-18,146.83999633789062,143.16000366210938,143.4499969482422,146.5500030517578,85589200.0,145.93580627441406,Apple
2021-10-19,149.1699981689453,146.5500030517578,147.00999450683594,148.75999450683594,76378900.0,148.13653564453125,Apple
2021-10-20,149.75,148.1199951171875,148.6999969482422,149.25999450683594,58418800.0,148.6344451904297,Apple
2021-10-21,149.63999938964844,147.8699951171875,148.80999755859375,149.47999572753906,61421000.0,148.85353088378906,Apple
2021-10-22,150.17999267578125,148.63999938964844,149.69000244140625,148.69000244140625,58883400.0,148.0668487548828,Apple
2021-10-25,149.3699951171875,147.6199951171875,148.67999267578125,148.63999938964844,50720600.0,148.0170440673828,Apple
2021-10-26,150.83999633789062,149.00999450683594,149.3300018310547,149.32000732421875,60893400.0,148.69419860839844,Apple
2021-10-27,149.72999572753906,148.49000549316406,149.36000061035156,148.85000610351562,56094900.0,148.22618103027344,Apple
2021-10-28,153.1699981689453,149.72000122070312,149.82000732421875,152.57000732421875,100077900.0,151.9305877685547,Apple
2021-10-29,149.94000244140625,146.41000366210938,147.22000122070312,149.8000030517578,124953200.0,149.17218017578125,Apple
2021-11-01,149.6999969482422,147.8000030517578,148.99000549316406,148.9600067138672,74588300.0,148.33570861816406,Apple
2021-11-02,151.57000732421875,148.64999389648438,148.66000366210938,150.02000427246094,69122000.0,149.39126586914062,Apple
2021-11-03,151.97000122070312,149.82000732421875,150.38999938964844,151.49000549316406,54511500.0,150.8551025390625,Apple
2021-11-04,152.42999267578125,150.63999938964844,151.5800018310547,150.9600067138672,60394600.0,150.32733154296875,Apple
2021-11-05,152.1999969482422,150.05999755859375,151.88999938964844,151.27999877929688,65463900.0,150.8658447265625,Apple
2021-11-08,151.57000732421875,150.16000366210938,151.41000366210938,150.44000244140625,55020900.0,150.02813720703125,Apple
2021-11-09,151.42999267578125,150.05999755859375,150.1999969482422,150.80999755859375,56787900.0,150.39712524414062,Apple
2021-11-10,150.1300048828125,147.85000610351562,150.02000427246094,147.9199981689453,65187100.0,147.51504516601562,Apple
2021-11-11,149.42999267578125,147.67999267578125,148.9600067138672,147.8699951171875,41000000.0,147.46517944335938,Apple
2021-11-12,150.39999389648438,147.47999572753906,148.42999267578125,149.99000549316406,63804000.0,149.5793914794922,Apple
2021-11-15,151.8800048828125,149.42999267578125,150.3699951171875,150.0,59222800.0,149.58935546875,Apple
2021-11-16,151.49000549316406,149.33999633789062,149.94000244140625,151.0,59256200.0,150.58660888671875,Apple
2021-11-17,155.0,150.99000549316406,151.0,153.49000549316406,88807000.0,153.06979370117188,Apple
2021-11-18,158.6699981689453,153.0500030517578,153.7100067138672,157.8699951171875,137827700.0,157.4377899169922,Apple
2021-11-19,161.02000427246094,156.52999877929688,157.64999389648438,160.5500030517578,117305600.0,160.11045837402344,Apple
2021-11-22,165.6999969482422,161.0,161.67999267578125,161.02000427246094,117467900.0,160.5791778564453,Apple
2021-11-23,161.8000030517578,159.05999755859375,161.1199951171875,161.41000366210938,96041900.0,160.96812438964844,Apple
2021-11-24,162.13999938964844,159.63999938964844,160.75,161.94000244140625,69463600.0,161.49667358398438,Apple
2021-11-26,160.4499969482422,156.36000061035156,159.57000732421875,156.80999755859375,76959800.0,156.38070678710938,Apple
2021-11-29,161.19000244140625,158.7899932861328,159.3699951171875,160.24000549316406,88748200.0,159.8013153076172,Apple
2021-11-30,165.52000427246094,159.9199981689453,159.99000549316406,165.3000030517578,174048100.0,164.84747314453125,Apple
2021-12-01,170.3000030517578,164.52999877929688,167.47999572753906,164.77000427246094,152052500.0,164.3189239501953,Apple
2021-12-02,164.1999969482422,157.8000030517578,158.74000549316406,163.75999450683594,136739200.0,163.31167602539062,Apple
2021-12-03,164.9600067138672,159.72000122070312,164.02000427246094,161.83999633789062,118023100.0,161.3969268798828,Apple
2021-12-06,167.8800048828125,164.27999877929688,164.2899932861328,165.32000732421875,107497000.0,164.86741638183594,Apple
2021-12-07,171.5800018310547,168.33999633789062,169.0800018310547,171.17999267578125,120405400.0,170.7113494873047,Apple
2021-12-08,175.9600067138672,170.6999969482422,172.1300048828125,175.0800018310547,116998900.0,174.60067749023438,Apple
2021-12-09,176.75,173.9199981689453,174.91000366210938,174.55999755859375,108923700.0,174.0821075439453,Apple
2021-12-10,179.6300048828125,174.69000244140625,175.2100067138672,179.4499969482422,115402700.0,178.95872497558594,Apple
2021-12-13,182.1300048828125,175.52999877929688,181.1199951171875,175.74000549316406,153237000.0,175.25888061523438,Apple
2021-12-14,177.74000549316406,172.2100067138672,175.25,174.3300018310547,139380400.0,173.8527374267578,Apple
2021-12-15,179.5,172.30999755859375,175.11000061035156,179.3000030517578,131063300.0,178.80914306640625,Apple
2021-12-16,181.13999938964844,170.75,179.27999877929688,172.25999450683594,150185800.0,171.78839111328125,Apple
2021-12-17,173.47000122070312,169.69000244140625,169.92999267578125,171.13999938964844,195432700.0,170.6714630126953,Apple
2021-12-20,170.5800018310547,167.4600067138672,168.27999877929688,169.75,107499100.0,169.2852783203125,Apple
2021-12-21,173.1999969482422,169.1199951171875,171.55999755859375,172.99000549316406,91185900.0,172.5164031982422,Apple
2021-12-22,175.86000061035156,172.14999389648438,173.0399932861328,175.63999938964844,92135300.0,175.15914916992188,Apple
2021-12-23,176.85000610351562,175.27000427246094,175.85000610351562,176.27999877929688,68356600.0,175.79739379882812,Apple
2021-12-27,180.4199981689453,177.07000732421875,177.08999633789062,180.3300018310547,74919600.0,179.83631896972656,Apple
2021-12-28,181.3300018310547,178.52999877929688,180.16000366210938,179.2899932861328,79144300.0,178.79916381835938,Apple
2021-12-29,180.6300048828125,178.13999938964844,179.3300018310547,179.3800048828125,62348900.0,178.888916015625,Apple
2021-12-30,180.57000732421875,178.08999633789062,179.47000122070312,178.1999969482422,59773000.0,177.71214294433594,Apple
2021-12-31,179.22999572753906,177.25999450683594,178.08999633789062,177.57000732421875,64062300.0,177.08387756347656,Apple
2022-01-03,182.8800048828125,177.7100067138672,177.8300018310547,182.00999450683594,104487900.0,181.51170349121094,Apple
2022-01-04,182.94000244140625,179.1199951171875,182.6300048828125,179.6999969482422,99310400.0,179.20803833007812,Apple
2022-01-05,180.1699981689453,174.63999938964844,179.61000061035156,174.9199981689453,94537600.0,174.44113159179688,Apple
2022-01-06,175.3000030517578,171.63999938964844,172.6999969482422,172.0,96904000.0,171.52911376953125,Apple
2022-01-07,174.13999938964844,171.02999877929688,172.88999938964844,172.1699981689453,86709100.0,171.6986541748047,Apple
2022-01-10,172.5,168.1699981689453,169.0800018310547,172.19000244140625,106765600.0,171.71859741210938,Apple
2022-01-11,175.17999267578125,170.82000732421875,172.32000732421875,175.0800018310547,76138300.0,174.60067749023438,Apple
2022-01-12,177.17999267578125,174.82000732421875,176.1199951171875,175.52999877929688,74805200.0,175.04945373535156,Apple
2022-01-13,176.6199951171875,171.7899932861328,175.77999877929688,172.19000244140625,84505800.0,171.71859741210938,Apple
2022-01-14,173.77999877929688,171.08999633789062,171.33999633789062,173.07000732421875,80440800.0,172.59620666503906,Apple
2022-01-18,172.5399932861328,169.41000366210938,171.50999450683594,169.8000030517578,90956700.0,169.33514404296875,Apple
2022-01-19,171.0800018310547,165.94000244140625,170.0,166.22999572753906,94815000.0,165.77490234375,Apple
2022-01-20,169.67999267578125,164.17999267578125,166.97999572753906,164.50999450683594,91420500.0,164.05963134765625,Apple
2022-01-21,166.3300018310547,162.3000030517578,164.4199981689453,162.41000366210938,122848900.0,161.9653778076172,Apple
2022-01-24,162.3000030517578,154.6999969482422,160.02000427246094,161.6199951171875,162294600.0,161.17752075195312,Apple
2022-01-25,162.75999450683594,157.02000427246094,158.97999572753906,159.77999877929688,115798400.0,159.34255981445312,Apple
2022-01-26,164.38999938964844,157.82000732421875,163.5,159.69000244140625,108275300.0,159.25282287597656,Apple
2022-01-27,163.83999633789062,158.27999877929688,162.4499969482422,159.22000122070312,121954600.0,158.7841033935547,Apple
2022-01-28,170.35000610351562,162.8000030517578,165.7100067138672,170.3300018310547,179935700.0,169.8636932373047,Apple
2022-01-31,175.0,169.50999450683594,170.16000366210938,174.77999877929688,115541600.0,174.30149841308594,Apple
2022-02-01,174.83999633789062,172.30999755859375,174.00999450683594,174.61000061035156,86213900.0,174.13198852539062,Apple
2022-02-02,175.8800048828125,173.3300018310547,174.75,175.83999633789062,84914300.0,175.3585968017578,Apple
2022-02-03,176.24000549316406,172.1199951171875,174.47999572753906,172.89999389648438,89418100.0,172.42665100097656,Apple
2022-02-04,174.10000610351562,170.67999267578125,171.67999267578125,172.38999938964844,82465400.0,172.1370849609375,Apple
2022-02-07,173.9499969482422,170.9499969482422,172.86000061035156,171.66000366210938,77251200.0,171.4081573486328,Apple
2022-02-08,175.35000610351562,171.42999267578125,171.72999572753906,174.8300018310547,74829200.0,174.57350158691406,Apple
2022-02-09,176.64999389648438,174.89999389648438,176.0500030517578,176.27999877929688,71285000.0,176.02137756347656,Apple
2022-02-10,175.47999572753906,171.5500030517578,174.13999938964844,172.1199951171875,90865900.0,171.8674774169922,Apple
2022-02-11,173.0800018310547,168.0399932861328,172.3300018310547,168.63999938964844,98670700.0,168.39259338378906,Apple
2022-02-14,169.5800018310547,166.55999755859375,167.3699951171875,168.8800048828125,86185500.0,168.63223266601562,Apple
2022-02-15,172.9499969482422,170.25,170.97000122070312,172.7899932861328,62527400.0,172.5364990234375,Apple
2022-02-16,173.33999633789062,170.0500030517578,171.85000610351562,172.5500030517578,61177400.0,172.29685974121094,Apple
2022-02-17,171.91000366210938,168.47000122070312,171.02999877929688,168.8800048828125,69589300.0,168.63223266601562,Apple
2022-02-18,170.5399932861328,166.19000244140625,169.82000732421875,167.3000030517578,82772700.0,167.05455017089844,Apple
2022-02-22,166.69000244140625,162.14999389648438,164.97999572753906,164.32000732421875,91162800.0,164.0789337158203,Apple
2022-02-23,166.14999389648438,159.75,165.5399932861328,160.07000732421875,90009200.0,159.83517456054688,Apple
2022-02-24,162.85000610351562,152.0,152.5800018310547,162.74000549316406,141147500.0,162.50125122070312,Apple
2022-02-25,165.1199951171875,160.8699951171875,163.83999633789062,164.85000610351562,91974200.0,164.608154296875,Apple
2022-02-28,165.4199981689453,162.42999267578125,163.05999755859375,165.1199951171875,95056600.0,164.87774658203125,Apple
2022-03-01,166.60000610351562,161.97000122070312,164.6999969482422,163.1999969482422,83474400.0,162.9605712890625,Apple
2022-03-02,167.36000061035156,162.9499969482422,164.38999938964844,166.55999755859375,79724800.0,166.31564331054688,Apple
2022-03-03,168.91000366210938,165.5500030517578,168.47000122070312,166.22999572753906,76678400.0,165.98611450195312,Apple
2022-03-04,165.5500030517578,162.10000610351562,164.49000549316406,163.1699981689453,83737200.0,162.93060302734375,Apple
2022-03-07,165.02000427246094,159.0399932861328,163.36000061035156,159.3000030517578,96418800.0,159.06629943847656,Apple
2022-03-08,162.8800048828125,155.8000030517578,158.82000732421875,157.44000244140625,131148300.0,157.20901489257812,Apple
2022-03-09,163.41000366210938,159.41000366210938,161.47999572753906,162.9499969482422,91454900.0,162.7109375,Apple
2022-03-10,160.38999938964844,155.97999572753906,160.1999969482422,158.52000427246094,105342000.0,158.28744506835938,Apple
2022-03-11,159.27999877929688,154.5,158.92999267578125,154.72999572753906,96970100.0,154.50299072265625,Apple
2022-03-14,154.1199951171875,150.10000610351562,151.4499969482422,150.6199951171875,108732100.0,150.39901733398438,Apple
2022-03-15,155.57000732421875,150.3800048828125,150.89999389648438,155.08999633789062,92964300.0,154.86245727539062,Apple
2022-03-16,160.0,154.4600067138672,157.0500030517578,159.58999633789062,102300200.0,159.35586547851562,Apple
2022-03-17,161.0,157.6300048828125,158.61000061035156,160.6199951171875,75615400.0,160.3843536376953,Apple
2022-03-18,164.47999572753906,159.75999450683594,160.50999450683594,163.97999572753906,123511700.0,163.7394256591797,Apple
2022-03-21,166.35000610351562,163.00999450683594,163.50999450683594,165.3800048828125,95811400.0,165.1373748779297,Apple
2022-03-22,169.4199981689453,164.91000366210938,165.50999450683594,168.82000732421875,81532000.0,168.57232666015625,Apple
2022-03-23,172.63999938964844,167.64999389648438,167.99000549316406,170.2100067138672,98062700.0,169.96029663085938,Apple
2022-03-24,174.13999938964844,170.2100067138672,171.05999755859375,174.07000732421875,90131400.0,173.8146209716797,Apple
2022-03-25,175.27999877929688,172.75,173.8800048828125,174.72000122070312,80546200.0,174.4636688232422,Apple
2022-03-28,175.72999572753906,172.0,172.1699981689453,175.60000610351562,90371900.0,175.34237670898438,Apple
2022-03-29,179.00999450683594,176.33999633789062,176.69000244140625,178.9600067138672,100589400.0,178.69744873046875,Apple
2022-03-30,179.61000061035156,176.6999969482422,178.5500030517578,177.77000427246094,92633200.0,177.5092010498047,Apple
2022-03-31,178.02999877929688,174.39999389648438,177.83999633789062,174.61000061035156,103049300.0,174.3538360595703,Apple
2022-04-01,174.8800048828125,171.94000244140625,174.02999877929688,174.30999755859375,78751300.0,174.05426025390625,Apple
2022-04-04,178.49000549316406,174.44000244140625,174.57000732421875,178.44000244140625,76468400.0,178.17820739746094,Apple
2022-04-05,178.3000030517578,174.4199981689453,177.5,175.05999755859375,73401800.0,174.80316162109375,Apple
2022-04-06,173.6300048828125,170.1300048828125,172.36000061035156,171.8300018310547,89058800.0,171.57791137695312,Apple
2022-04-07,173.36000061035156,169.85000610351562,171.16000366210938,172.13999938964844,77594700.0,171.887451171875,Apple
2022-04-08,171.77999877929688,169.1999969482422,171.77999877929688,170.08999633789062,76575500.0,169.8404541015625,Apple
2022-04-11,169.02999877929688,165.5,168.7100067138672,165.75,72246700.0,165.50682067871094,Apple
2022-04-12,169.8699951171875,166.63999938964844,168.02000427246094,167.66000366210938,79265200.0,167.41403198242188,Apple
2022-04-13,171.0399932861328,166.77000427246094,167.38999938964844,170.39999389648438,70618900.0,170.14999389648438,Apple
2022-04-14,171.27000427246094,165.0399932861328,170.6199951171875,165.2899932861328,75329400.0,165.04750061035156,Apple
2022-04-18,166.60000610351562,163.57000732421875,163.9199981689453,165.07000732421875,69023900.0,164.8278350830078,Apple
2022-04-19,167.82000732421875,163.91000366210938,165.02000427246094,167.39999389648438,67723800.0,167.15440368652344,Apple
2022-04-20,168.8800048828125,166.10000610351562,168.75999450683594,167.22999572753906,67929800.0,166.98464965820312,Apple
2022-04-21,171.52999877929688,165.91000366210938,168.91000366210938,166.4199981689453,87227800.0,166.17584228515625,Apple
2022-04-22,167.8699951171875,161.5,166.4600067138672,161.7899932861328,84882400.0,161.55262756347656,Apple
2022-04-25,163.1699981689453,158.4600067138672,161.1199951171875,162.8800048828125,96046400.0,162.6410369873047,Apple
2022-04-26,162.33999633789062,156.72000122070312,162.25,156.8000030517578,95623200.0,156.56996154785156,Apple
2022-04-27,159.7899932861328,155.3800048828125,155.91000366210938,156.57000732421875,88063200.0,156.34030151367188,Apple
2022-04-28,164.52000427246094,158.92999267578125,159.25,163.63999938964844,130216800.0,163.39991760253906,Apple
2022-04-29,166.1999969482422,157.25,161.83999633789062,157.64999389648438,131747600.0,157.418701171875,Apple
2022-05-02,158.22999572753906,153.27000427246094,156.7100067138672,157.9600067138672,123055300.0,157.72825622558594,Apple
2022-05-03,160.7100067138672,156.32000732421875,158.14999389648438,159.47999572753906,88966500.0,159.2460174560547,Apple
2022-05-04,166.47999572753906,159.25999450683594,159.6699981689453,166.02000427246094,108256500.0,165.77642822265625,Apple
2022-05-05,164.0800018310547,154.9499969482422,163.85000610351562,156.77000427246094,130525300.0,156.54000854492188,Apple
2022-05-06,159.44000244140625,154.17999267578125,156.00999450683594,157.27999877929688,116124600.0,157.27999877929688,Apple
2022-05-09,155.8300018310547,151.49000549316406,154.92999267578125,152.05999755859375,131577900.0,152.05999755859375,Apple
2022-05-10,156.74000549316406,152.92999267578125,155.52000427246094,154.50999450683594,115366700.0,154.50999450683594,Apple
2022-05-11,155.4499969482422,145.80999755859375,153.5,146.5,142689800.0,146.5,Apple
2022-05-12,146.1999969482422,138.8000030517578,142.77000427246094,142.55999755859375,182602000.0,142.55999755859375,Apple
2022-05-13,148.10000610351562,143.11000061035156,144.58999633789062,147.11000061035156,113990900.0,147.11000061035156,Apple
2022-05-16,147.52000427246094,144.17999267578125,145.5500030517578,145.5399932861328,86643800.0,145.5399932861328,Apple
2022-05-17,149.77000427246094,146.67999267578125,148.86000061035156,149.24000549316406,78336300.0,149.24000549316406,Apple
2022-05-18,147.36000061035156,139.89999389648438,146.85000610351562,140.82000732421875,109742900.0,140.82000732421875,Apple
2022-05-19,141.66000366210938,136.60000610351562,139.8800048828125,137.35000610351562,136095600.0,137.35000610351562,Apple
2022-05-20,140.6999969482422,132.61000061035156,139.08999633789062,137.58999633789062,137426100.0,137.58999633789062,Apple
2022-05-23,143.25999450683594,137.64999389648438,137.7899932861328,143.11000061035156,117726300.0,143.11000061035156,Apple
2022-05-24,141.97000122070312,137.3300018310547,140.80999755859375,140.36000061035156,104132700.0,140.36000061035156,Apple
2022-05-25,141.7899932861328,138.33999633789062,138.42999267578125,140.52000427246094,92482700.0,140.52000427246094,Apple
2022-05-26,144.33999633789062,137.13999938964844,137.38999938964844,143.77999877929688,90601500.0,143.77999877929688,Apple
2022-05-27,149.67999267578125,145.25999450683594,145.38999938964844,149.63999938964844,90978500.0,149.63999938964844,Apple
2022-05-31,150.66000366210938,146.83999633789062,149.07000732421875,148.83999633789062,103718400.0,148.83999633789062,Apple
2022-06-01,151.74000549316406,147.67999267578125,149.89999389648438,148.7100067138672,74286600.0,148.7100067138672,Apple
2022-06-02,151.27000427246094,146.86000061035156,147.8300018310547,151.2100067138672,72348100.0,151.2100067138672,Apple
2022-06-03,147.97000122070312,144.4600067138672,146.89999389648438,145.3800048828125,88471400.0,145.3800048828125,Apple
